ID,Tên xe,Dòng xe,Hãng,Xuất xứ,Số cửa,Số chỗ ngồi,Động cơ,Tình trạng,Năm sản xuất,Giá,Tỉnh
3080432,Xe Ford Ranger XLT 2.0L 4x4 AT 2023,Bán tải / Pickup,Ford,Lắp ráp trong nước,4,5,Dầu,Xe mới,2023,780000000,TP HCM
3080452,Xe Ford Ranger XLS 2.0L 4x2 AT 2023,Bán tải / Pickup,Ford,Lắp ráp trong nước,4,5,Dầu,Xe mới,2023,628000000,TP HCM
3080537,Xe Ford Ranger Wildtrak 2.0L 4x4 AT 2023,Bán tải / Pickup,Ford,Lắp ráp trong nước,4,5,Dầu,Xe mới,2023,930000000,TP HCM
3082618,Xe LandRover Range Rover Velar R-Dynamic SE 2.0 2021,SUV,LandRover,Nhập khẩu,5,5,Xăng,Xe mới,2021,5090000000,TP HCM
3082772,Xe LandRover Range Rover Sport HSE 3.0 I6 2021,SUV,LandRover,Nhập khẩu,5,7,Xăng,Xe mới,2021,7055000000,TP HCM
3120496,Xe Ford Ranger XLS 2.0L 4x2 AT 2023,Bán tải / Pickup,Ford,Lắp ráp trong nước,4,5,Dầu,Xe mới,2023,688000000,Hà Nội
3121163,Xe Toyota Fortuner 2.4G 4x2 AT 2022,SUV,Toyota,Lắp ráp trong nước,5,7,Dầu,Xe mới,2022,1118000000,TP HCM
3121183,Xe Toyota Fortuner 2.4G 4x2 MT 2022,SUV,Toyota,Lắp ráp trong nước,5,7,Dầu,Xe mới,2022,1026000000,TP HCM
3130018,Xe Mitsubishi Attrage 1.2 CVT 2022,Sedan,Mitsubishi,Nhập khẩu,4,5,Xăng,Xe mới,2022,465000000,TP HCM
3136657,Xe Mazda CX5 2.0 Premium 2022,SUV,Mazda,Lắp ráp trong nước,5,5,Xăng,Xe mới,2022,819000000,Hà Nội
3140118,Xe Mitsubishi Attrage 1.2 MT 2022,Sedan,Mitsubishi,Nhập khẩu,4,5,Xăng,Xe mới,2022,380000000,TP HCM
3141880,Xe Mercedes Benz GLS 450 4Matic 2023,SUV,Mercedes Benz,Nhập khẩu,5,7,Xăng,Xe mới,2023,5139000000,Hà Nội
3147841,Xe Suzuki Carry Pro Thùng Mui Bạt 2023,Truck,Suzuki,Nhập khẩu,2,2,Xăng,Xe mới,2023,349000000,TP HCM
3155495,Xe Toyota Vios 1.5E 2016,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2016,311000000,Hà Nội
3157424,Xe Mazda 2 Sport Luxury 2023,Hatchback,Mazda,Nhập khẩu,5,5,Xăng,Xe mới,2023,517000000,TP HCM
3164466,Xe Mazda CX5 Premium 2.0 AT 2023,SUV,Mazda,Lắp ráp trong nước,5,5,Xăng,Xe mới,2023,819000000,Hải Phòng
3164470,Xe Mazda CX5 Deluxe 2.0 AT 2023,SUV,Mazda,Lắp ráp trong nước,5,5,Xăng,Xe mới,2023,759000000,Hải Phòng
3164574,Xe Mazda CX5 Luxury 2.0 AT 2023,SUV,Mazda,Lắp ráp trong nước,5,5,Xăng,Xe mới,2023,799000000,Hải Phòng
3167410,Xe Mercedes Benz GLC 200 2022,SUV,Mercedes Benz,Lắp ráp trong nước,5,5,Xăng,Xe mới,2022,1859000000,Hà Nội
3175737,Xe Ford Everest Titanium 2.0L 4x2 AT 2023,SUV,Ford,Nhập khẩu,5,7,Dầu,Xe mới,2023,1239000000,TP HCM
3177271,Xe Ford Ranger XLS 2.2L 4x2 AT 2022,Bán tải / Pickup,Ford,Lắp ráp trong nước,4,5,Dầu,Xe mới,2022,643000000,TP HCM
3177628,Xe Ford Ranger XL 2.0L 4x4 MT 2022,Bán tải / Pickup,Ford,Lắp ráp trong nước,4,5,Dầu,Xe mới,2022,619000000,TP HCM
3182786,Xe Toyota Avanza 1.5 AT 2023,Crossover,Toyota,Nhập khẩu,5,7,Xăng,Xe mới,2023,548000000,Khánh Hòa
3184510,Xe Mitsubishi Attrage 1.2 CVT 2023,Sedan,Mitsubishi,Nhập khẩu,4,5,Xăng,Xe mới,2023,465000000,Hà Nội
3184524,Xe Mitsubishi Attrage 1.2 MT 2023,Sedan,Mitsubishi,Nhập khẩu,4,5,Xăng,Xe mới,2023,380000000,Hà Nội
3192117,Xe Suzuki XL7 1.5 AT 2023,SUV,Suzuki,Nhập khẩu,5,7,Xăng,Xe mới,2023,599000000,TP HCM
3193673,Xe Ford Everest Titanium Plus 2.0L 4x4 AT 2022,SUV,Ford,Nhập khẩu,5,7,Dầu,Xe mới,2022,1419000000,TP HCM
3197114,Xe Mercedes Benz S class S350 2006,Sedan,Mercedes Benz,Nhập khẩu,4,5,Xăng,Xe đã dùng,2006,535000000,TP HCM
3201559,Xe Suzuki XL7 1.5 AT 2022,SUV,Suzuki,Nhập khẩu,5,7,Xăng,Xe mới,2022,599000000,Hà Nội
3204865,Xe LandRover Range Rover Autobiography LWB 3.0 I6 2021,SUV,LandRover,Nhập khẩu,5,5,Xăng,Xe mới,2021,11600000000,TP HCM
3207222,Xe BMW 7 Series 730Li M Sport 2022,Sedan,BMW,Nhập khẩu,4,5,Xăng,Xe mới,2022,4279000000,Hà Nội
3208184,Xe Toyota Prado VX 2.7L 2023,SUV,Toyota,Nhập khẩu,5,7,Xăng,Xe mới,2023,2588000000,TP HCM
3208256,Xe Mazda 2 1.5 AT 2022,Sedan,Mazda,Nhập khẩu,4,5,Xăng,Xe mới,2022,421000000,Hà Nội
3208507,Xe BMW 7 Series 730Li 2022,Sedan,BMW,Nhập khẩu,4,5,Xăng,Xe mới,2022,4499000000,Hà Nội
3215510,Xe Ford Ranger XL 2.0L 4x4 MT 2023,Bán tải / Pickup,Ford,Lắp ráp trong nước,4,5,Dầu,Xe mới,2023,619000000,Hà Nội
3251329,Xe Mazda 2 Luxury 2023,Sedan,Mazda,Nhập khẩu,4,5,Xăng,Xe mới,2023,505000000,Hà Nội
3251335,Xe Mazda 2 Sport Luxury 2023,Hatchback,Mazda,Nhập khẩu,5,5,Xăng,Xe mới,2023,517000000,Hà Nội
3268410,Xe Mitsubishi Xpander 1.5 AT 2022,SUV,Mitsubishi,Nhập khẩu,5,7,Xăng,Xe mới,2022,588000000,Hà Nội
3271281,Xe Mitsubishi Triton 4x2 AT 2022,Bán tải / Pickup,Mitsubishi,Nhập khẩu,4,5,Dầu,Xe mới,2022,650000000,Hà Nội
3271310,Xe Mitsubishi Attrage 1.2 CVT 2022,Sedan,Mitsubishi,Nhập khẩu,4,5,Xăng,Xe mới,2022,465000000,Hà Nội
3276494,Xe Ford Transit Van 2022,Van/Minivan,Ford,Lắp ráp trong nước,4,6,Dầu,Xe mới,2022,840000000,TP HCM
3280671,Xe VinFast Lux A 2.0 Tiêu chuẩn 2022,Sedan,VinFast,Lắp ráp trong nước,4,5,Xăng,Xe mới,2022,779000000,Hà Nội
3287097,Xe Mitsubishi Attrage 1.2 CVT 2022,Sedan,Mitsubishi,Nhập khẩu,4,5,Xăng,Xe mới,2022,465000000,TP HCM
3306671,Xe VinFast Lux SA 2.0 Cao cấp 2022,SUV,VinFast,Lắp ráp trong nước,5,7,Xăng,Xe mới,2022,1333000000,Hà Nội
3306675,Xe VinFast Lux A 2.0 Tiêu chuẩn 2022,Sedan,VinFast,Lắp ráp trong nước,4,5,Xăng,Xe mới,2022,779000000,Hà Nội
3307074,Xe VinFast Lux A 2.0 Nâng cao 2022,Sedan,VinFast,Lắp ráp trong nước,4,5,Xăng,Xe mới,2022,871000000,Hà Nội
3320389,Xe Toyota Innova G 2.0 AT 2023,Crossover,Toyota,Lắp ráp trong nước,5,8,Xăng,Xe mới,2023,870000000,TP HCM
3325652,Xe Honda Accord 1.5 AT 2022,Sedan,Honda,Nhập khẩu,4,5,Xăng,Xe mới,2022,1319000000,Bắc Giang
3325689,Xe Honda City RS 1.5 AT 2022,Sedan,Honda,Lắp ráp trong nước,4,5,Xăng,Xe mới,2022,599000000,Bắc Giang
3325692,Xe Honda City L 1.5 AT 2022,Sedan,Honda,Lắp ráp trong nước,4,5,Xăng,Xe mới,2022,559000000,Bắc Giang
3325698,Xe Honda CRV E 2022,SUV,Honda,Lắp ráp trong nước,5,7,Xăng,Xe mới,2022,998000000,Bắc Giang
3325701,Xe Honda CRV G 2022,SUV,Honda,Lắp ráp trong nước,5,7,Xăng,Xe mới,2022,1048000000,Bắc Giang
3325702,Xe Honda CRV L 2022,SUV,Honda,Lắp ráp trong nước,5,7,Xăng,Xe mới,2022,1118000000,Bắc Giang
3346972,Xe Mitsubishi Xpander Premium 1.5 AT 2022,SUV,Mitsubishi,Nhập khẩu,5,7,Xăng,Xe mới,2022,648000000,TP HCM
3347016,Xe Mitsubishi Xpander Premium 1.5 AT 2022,SUV,Mitsubishi,Nhập khẩu,5,7,Xăng,Xe mới,2022,648000000,TP HCM
3347422,Xe Mazda CX5 2.0 Luxury 2022,SUV,Mazda,Lắp ráp trong nước,5,5,Xăng,Xe mới,2022,799000000,Hà Nội
3353959,Xe Mitsubishi Attrage 1.2 CVT 2023,Sedan,Mitsubishi,Nhập khẩu,4,5,Xăng,Xe mới,2023,460000000,Vĩnh Phúc
3354016,Xe Toyota Wigo 1.2 AT 2023,Hatchback,Toyota,Nhập khẩu,5,5,Xăng,Xe mới,2023,384000000,TP HCM
3355108,Xe Mitsubishi Attrage 1.2 MT 2022,Sedan,Mitsubishi,Nhập khẩu,4,5,Xăng,Xe mới,2022,380000000,TP HCM
3355127,Xe Mitsubishi Attrage 1.2 CVT 2022,Sedan,Mitsubishi,Nhập khẩu,4,5,Xăng,Xe mới,2022,465000000,TP HCM
3355148,Xe Mitsubishi Xpander Premium 1.5 AT 2022,SUV,Mitsubishi,Nhập khẩu,5,7,Xăng,Xe mới,2022,648000000,TP HCM
3357176,Xe Honda City G 1.5 AT 2022,Sedan,Honda,Lắp ráp trong nước,4,5,Xăng,Xe mới,2022,529000000,Bắc Giang
3357423,Xe Mitsubishi Triton 4x2 AT Mivec 2023,Bán tải / Pickup,Mitsubishi,Nhập khẩu,4,5,Dầu,Xe mới,2023,650000000,Vĩnh Phúc
3357466,Xe Mitsubishi Attrage 1.2 MT 2023,Sedan,Mitsubishi,Nhập khẩu,4,5,Xăng,Xe mới,2023,375000000,Vĩnh Phúc
3357935,Xe Kia Seltos Deluxe 1.4 AT 2023,Crossover,Kia,Lắp ráp trong nước,5,5,Xăng,Xe mới,2023,622000000,TP HCM
3358156,Xe Honda CRV L 2023,SUV,Honda,Lắp ráp trong nước,5,7,Xăng,Xe mới,2023,1118000000,Đồng Nai
3358166,Xe Honda CRV E 2023,SUV,Honda,Lắp ráp trong nước,5,7,Xăng,Xe mới,2023,998000000,Đồng Nai
3362608,Xe Toyota Innova Venturer 2.0 AT 2023,Crossover,Toyota,Lắp ráp trong nước,5,8,Xăng,Xe mới,2023,845000000,TP HCM
3363636,Xe Toyota Corolla Cross 1.8HV 2023,SUV,Toyota,Nhập khẩu,5,5,Hybrid,Xe mới,2023,936000000,Vĩnh Phúc
3366136,Xe Mazda 6 Luxury 2.0 AT 2023,Sedan,Mazda,Lắp ráp trong nước,4,5,Xăng,Xe mới,2023,789000000,Hà Nội
3366155,Xe Mazda 2 1.5 AT 2023,Sedan,Mazda,Nhập khẩu,4,5,Xăng,Xe mới,2023,426000000,Hà Nội
3366344,Xe Toyota Corolla Cross 1.8V 2023,SUV,Toyota,Nhập khẩu,5,5,Xăng,Xe mới,2023,860000000,TP HCM
3367311,Xe Toyota Corolla Cross 1.8V 2023,SUV,Toyota,Nhập khẩu,5,5,Xăng,Xe mới,2023,846000000,Vĩnh Phúc
3367980,Xe Toyota Corolla Cross 1.8V 2023,SUV,Toyota,Nhập khẩu,5,5,Xăng,Xe mới,2023,846000000,Bà Rịa Vũng Tàu
3367997,Xe Toyota Corolla Cross 1.8V 2022,SUV,Toyota,Nhập khẩu,5,5,Xăng,Xe mới,2022,860000000,Hà Nội
3371285,Xe Volkswagen Polo 1.6 AT 2022,Hatchback,Volkswagen,Nhập khẩu,5,5,Xăng,Xe mới,2022,695000000,TP HCM
3371316,Xe Volkswagen Polo 1.6 AT 2022,Hatchback,Volkswagen,Nhập khẩu,5,5,Xăng,Xe mới,2022,695000000,TP HCM
3371409,Xe Volkswagen Polo 1.6 AT 2022,Hatchback,Volkswagen,Nhập khẩu,5,5,Xăng,Xe mới,2022,695000000,TP HCM
3371546,Xe Toyota Corolla Cross 1.8V 2023,SUV,Toyota,Nhập khẩu,5,5,Xăng,Xe mới,2023,846000000,TP HCM
3371620,Xe Toyota Corolla Cross 1.8HV 2023,SUV,Toyota,Nhập khẩu,5,5,Hybrid,Xe mới,2023,955000000,Cần Thơ
3371646,Xe Toyota Fortuner 2.4G 4x2 AT Legender 2023,SUV,Toyota,Lắp ráp trong nước,5,7,Dầu,Xe mới,2023,1267000000,Cần Thơ
3372188,Xe Volkswagen Tiguan Luxury S 2022,SUV,Volkswagen,Nhập khẩu,5,7,Xăng,Xe mới,2022,1929000000,TP HCM
3375986,Xe Volkswagen Tiguan Luxury S 2022,SUV,Volkswagen,Nhập khẩu,5,7,Xăng,Xe mới,2022,1749000000,TP HCM
3376232,Xe Toyota Corolla Cross 1.8V 2023,SUV,Toyota,Nhập khẩu,5,5,Xăng,Xe mới,2023,846000000,Nam Định
3376236,Xe Toyota Corolla Cross 1.8V 2023,SUV,Toyota,Nhập khẩu,5,5,Xăng,Xe mới,2023,846000000,Nam Định
3376361,Xe Toyota Corolla Cross 1.8V 2023,SUV,Toyota,Nhập khẩu,5,5,Xăng,Xe mới,2023,860000000,Bình Dương
3377992,Xe Suzuki XL7 1.5 AT 2022,SUV,Suzuki,Nhập khẩu,5,7,Xăng,Xe mới,2022,540000000,Hà Nội
3378087,Xe Honda CRV G 2023,SUV,Honda,Lắp ráp trong nước,5,7,Xăng,Xe mới,2023,1048000000,Bình Dương
3379690,Xe Toyota Corolla Cross 1.8V 2023,SUV,Toyota,Nhập khẩu,5,5,Xăng,Xe mới,2023,846000000,TP HCM
3380462,Xe Mazda CX5 2.0 Premium 2023,SUV,Mazda,Lắp ráp trong nước,5,5,Xăng,Xe mới,2023,814000000,Hà Nội
3381200,Xe Toyota Corolla Cross 1.8V 2023,SUV,Toyota,Nhập khẩu,5,5,Xăng,Xe mới,2023,811000000,Bà Rịa Vũng Tàu
3381250,Xe Mazda 3 1.5L Luxury 2022,Sedan,Mazda,Lắp ráp trong nước,4,5,Xăng,Xe mới,2022,614000000,Hà Nội
3381284,Xe Mazda CX5 Deluxe 2.0 AT 2022,SUV,Mazda,Lắp ráp trong nước,5,5,Xăng,Xe mới,2022,754000000,Hà Nội
3382863,Xe Toyota Corolla Cross 1.8V 2023,SUV,Toyota,Nhập khẩu,5,5,Xăng,Xe mới,2023,846000000,TP HCM
3387469,Xe Toyota Corolla Cross 1.8V 2022,SUV,Toyota,Nhập khẩu,5,5,Xăng,Xe mới,2022,846000000,TP HCM
3389526,Xe Volvo XC90 Ultimate 2022,SUV,Volvo,Nhập khẩu,5,7,Xăng,Xe mới,2022,4050000000,Đà Nẵng
3403849,Xe VinFast Lux A 2.0 Tiêu chuẩn 2022,Sedan,VinFast,Lắp ráp trong nước,4,5,Xăng,Xe mới,2022,881000000,Đăk Lăk
3413223,Xe Honda CRV L 2022,SUV,Honda,Lắp ráp trong nước,5,7,Xăng,Xe mới,2022,1003000000,Vĩnh Phúc
3413400,Xe Honda CRV G 2022,SUV,Honda,Lắp ráp trong nước,5,7,Xăng,Xe mới,2022,1048000000,Vĩnh Phúc
3414491,Xe Honda CRV L 2022,SUV,Honda,Lắp ráp trong nước,5,7,Xăng,Xe mới,2022,1003000000,Vĩnh Phúc
3416430,Xe Mazda 2 Luxury 2022,Sedan,Mazda,Nhập khẩu,4,5,Xăng,Xe mới,2022,490000000,Hà Nội
3416611,Xe Mazda CX5 Premium 2.0 AT 2022,SUV,Mazda,Lắp ráp trong nước,5,5,Xăng,Xe mới,2022,819000000,TP HCM
3416677,Xe Suzuki XL7 1.5 AT 2022,SUV,Suzuki,Nhập khẩu,5,7,Xăng,Xe mới,2022,599000000,TP HCM
3421219,Xe Mitsubishi Outlander 2.0 CVT 2023,SUV,Mitsubishi,Lắp ráp trong nước,5,7,Xăng,Xe mới,2023,825000000,Quảng Ninh
3421232,Xe Mitsubishi Outlander Premium 2.0 CVT 2023,SUV,Mitsubishi,Lắp ráp trong nước,5,7,Xăng,Xe mới,2023,950000000,Quảng Ninh
3421305,Xe Kia Sorento Luxury 2.2 AT 2022,SUV,Kia,Lắp ráp trong nước,5,7,Dầu,Xe mới,2022,1134000000,TP HCM
3425742,Xe Toyota Fortuner 2.4L 4x2 MT 2023,SUV,Toyota,Lắp ráp trong nước,5,7,Dầu,Xe mới,2023,1026000000,Bà Rịa Vũng Tàu
3426086,Xe Toyota Fortuner 2.4G 4x2 AT 2023,SUV,Toyota,Lắp ráp trong nước,5,7,Dầu,Xe mới,2023,1118000000,TP HCM
3426269,Xe Toyota Fortuner 2.4G 4x2 MT 2023,SUV,Toyota,Lắp ráp trong nước,5,7,Dầu,Xe mới,2023,1026000000,Cần Thơ
3427048,Xe Toyota Fortuner 2.4G 4x2 AT 2023,SUV,Toyota,Lắp ráp trong nước,5,7,Dầu,Xe mới,2023,1118000000,Bình Dương
3427131,Xe Toyota Fortuner 2.4G 4x2 AT 2023,SUV,Toyota,Lắp ráp trong nước,5,7,Dầu,Xe mới,2023,1118000000,Cần Thơ
3433619,Xe Ford Ranger Wildtrak 2.0L 4x4 AT 2023,Bán tải / Pickup,Ford,Lắp ráp trong nước,4,5,Dầu,Xe mới,2023,972000000,TP HCM
3433628,Xe Ford Ranger Wildtrak 2.0L 4x4 AT 2023,Bán tải / Pickup,Ford,Lắp ráp trong nước,4,5,Dầu,Xe mới,2023,965000000,TP HCM
3433652,Xe Ford Everest Sport 2.0L 4x2 AT 2023,SUV,Ford,Nhập khẩu,5,7,Dầu,Xe mới,2023,1185000000,TP HCM
3433664,Xe Ford Everest Titanium 2.0L 4x2 AT 2023,SUV,Ford,Nhập khẩu,5,7,Dầu,Xe mới,2023,1306000000,TP HCM
3433698,Xe Ford Explorer Limited 2.3L EcoBoost 2023,SUV,Ford,Nhập khẩu,5,7,Xăng,Xe mới,2023,2439000000,TP HCM
3435400,Xe Ford Everest Ambiente 2.0L 4x2 AT 2023,SUV,Ford,Nhập khẩu,5,7,Dầu,Xe mới,2023,1099000000,TP HCM
3435455,Xe Ford Ranger XLS 2.0L 4x4 AT 2023,Bán tải / Pickup,Ford,Lắp ráp trong nước,4,5,Dầu,Xe mới,2023,756000000,TP HCM
3435509,Xe Ford Transit Van 2023,Van/Minivan,Ford,Lắp ráp trong nước,4,6,Dầu,Xe mới,2023,849000000,TP HCM
3437056,Xe Kia Sorento Luxury 2.2 AT 2022,SUV,Kia,Lắp ráp trong nước,5,7,Dầu,Xe mới,2022,1179000000,TP HCM
3437087,Xe Ford Everest Sport 2.0L 4x2 AT 2023,SUV,Ford,Nhập khẩu,5,7,Dầu,Xe mới,2023,1178000000,TP HCM
3437511,Xe Suzuki XL7 1.5 AT 2022,SUV,Suzuki,Nhập khẩu,5,7,Xăng,Xe mới,2022,599000000,TP HCM
3438943,Xe Toyota Fortuner 2.4G 4x2 AT 2023,SUV,Toyota,Lắp ráp trong nước,5,7,Dầu,Xe mới,2023,1048000000,TP HCM
3439275,Xe Toyota Fortuner 2.4L 4x2 AT 2022,SUV,Toyota,Lắp ráp trong nước,5,7,Dầu,Xe mới,2022,1107000000,TP HCM
3439560,Xe Toyota Corolla Cross 1.8HV 2023,SUV,Toyota,Nhập khẩu,5,5,Hybrid,Xe mới,2023,936000000,TP HCM
3444032,Xe Kia Sorento Signature 2.2 AT AWD 2023,SUV,Kia,Lắp ráp trong nước,5,7,Dầu,Xe mới,2023,1349000000,Hà Nội
3444039,Xe Kia Seltos Deluxe 1.4 AT 2023,Crossover,Kia,Lắp ráp trong nước,5,5,Xăng,Xe mới,2023,659000000,Hà Nội
3445465,Xe Suzuki Swift GLX 1.2 AT 2023,Hatchback,Suzuki,Nhập khẩu,5,5,Xăng,Xe mới,2023,559000000,TP HCM
3453700,Xe Suzuki Ciaz 1.4 AT 2022,Sedan,Suzuki,Nhập khẩu,4,5,Xăng,Xe mới,2022,534000000,TP HCM
3454956,Xe Toyota Fortuner 2.4G 4x2 MT 2023,SUV,Toyota,Lắp ráp trong nước,5,7,Dầu,Xe mới,2023,1026000000,TP HCM
3454961,Xe Toyota Fortuner 2.4G 4x2 AT 2023,SUV,Toyota,Lắp ráp trong nước,5,7,Dầu,Xe mới,2023,1118000000,TP HCM
3455197,Xe VinFast Lux SA 2.0 Nâng cao 2022,SUV,VinFast,Lắp ráp trong nước,5,7,Xăng,Xe mới,2022,1168000000,Hà Nội
3455236,Xe VinFast Lux SA 2.0 Tiêu chuẩn 2022,SUV,VinFast,Lắp ráp trong nước,5,7,Xăng,Xe mới,2022,1070000000,Hà Nội
3455350,Xe VinFast Lux A 2.0 Cao cấp 2022,Sedan,VinFast,Lắp ráp trong nước,4,5,Xăng,Xe mới,2022,1006000000,Hà Nội
3456044,Xe Toyota Fortuner 2.4G 4x2 AT Legender 2023,SUV,Toyota,Lắp ráp trong nước,5,7,Dầu,Xe mới,2023,1195000000,Vĩnh Phúc
3456110,Xe Mitsubishi Triton 4x2 AT 2022,Bán tải / Pickup,Mitsubishi,Nhập khẩu,4,5,Dầu,Xe mới,2022,650000000,TP HCM
3456397,Xe Mitsubishi Pajero Sport 2.4D 4x2 AT 2022,SUV,Mitsubishi,Nhập khẩu,5,7,Dầu,Xe mới,2022,1130000000,TP HCM
3457160,Xe Mitsubishi Pajero Sport 2.4D 4x4 AT 2022,SUV,Mitsubishi,Nhập khẩu,5,7,Dầu,Xe mới,2022,1365000000,TP HCM
3457898,Xe Toyota Yaris G 1.5 AT 2023,Hatchback,Toyota,Nhập khẩu,5,5,Xăng,Xe mới,2023,684000000,Bình Dương
3458011,Xe Mazda 3 1.5L Deluxe 2022,Sedan,Mazda,Lắp ráp trong nước,4,5,Xăng,Xe mới,2022,604000000,Hà Nội
3458033,Xe Mazda 3 1.5L Luxury 2022,Sedan,Mazda,Lắp ráp trong nước,4,5,Xăng,Xe mới,2022,631000000,Hà Nội
3461905,Xe Mazda CX5 2.0 Luxury 2023,SUV,Mazda,Lắp ráp trong nước,5,5,Xăng,Xe mới,2023,794000000,Hà Nội
3463170,Xe Toyota Innova E 2.0 MT 2023,Crossover,Toyota,Lắp ráp trong nước,5,8,Xăng,Xe mới,2023,755000000,Khánh Hòa
3465752,Xe Toyota Yaris G 1.5 AT 2023,Hatchback,Toyota,Nhập khẩu,5,5,Xăng,Xe mới,2023,684000000,Vĩnh Phúc
3467748,Xe Mitsubishi Pajero Sport 2.4D 4x2 AT 2022,SUV,Mitsubishi,Nhập khẩu,5,7,Dầu,Xe mới,2022,1130000000,Hà Nội
3468107,Xe Toyota Innova G 2.0 AT 2023,Crossover,Toyota,Lắp ráp trong nước,5,8,Xăng,Xe mới,2023,870000000,Bình Dương
3468115,Xe Toyota Fortuner 2.8V 4x4 AT Legender 2023,SUV,Toyota,Lắp ráp trong nước,5,7,Dầu,Xe mới,2023,1470000000,Bình Dương
3468141,Xe Toyota Corolla Cross 1.8V 2023,SUV,Toyota,Nhập khẩu,5,5,Xăng,Xe mới,2023,860000000,Bình Dương
3468614,Xe Kia Sorento Signature 2.2 AT AWD 2023,SUV,Kia,Lắp ráp trong nước,5,7,Dầu,Xe mới,2023,1264000000,TP HCM
3469002,Xe Mazda 3 1.5L Deluxe 2023,Sedan,Mazda,Lắp ráp trong nước,4,5,Xăng,Xe mới,2023,629000000,Hải Phòng
3469279,Xe Mazda 2 Sport Luxury 2023,Hatchback,Mazda,Nhập khẩu,5,5,Xăng,Xe mới,2023,517000000,Hải Phòng
3472556,Xe Toyota Innova 2.0E 2016,Crossover,Toyota,Lắp ráp trong nước,5,8,Xăng,Xe đã dùng,2016,368000000,Hà Nội
3473414,Xe VinFast Lux A 2.0 Tiêu chuẩn 2022,Sedan,VinFast,Lắp ráp trong nước,4,5,Xăng,Xe mới,2022,881000000,Đăk Lăk
3473431,Xe VinFast Lux A 2.0 Tiêu chuẩn 2022,Sedan,VinFast,Lắp ráp trong nước,4,5,Xăng,Xe mới,2022,881000000,Đăk Lăk
3473483,Xe VinFast Lux A 2.0 Cao cấp 2022,Sedan,VinFast,Lắp ráp trong nước,4,5,Xăng,Xe mới,2022,1074000000,Đăk Lăk
3473647,Xe Toyota Innova E 2.0 MT 2023,Crossover,Toyota,Lắp ráp trong nước,5,8,Xăng,Xe mới,2023,755000000,Cần Thơ
3482291,Xe Mini Cooper Clubman S 2022,Hatchback,Mini,Nhập khẩu,6,5,Xăng,Xe mới,2022,2629000000,Hà Nội
3483764,Xe Mitsubishi Triton 4x2 AT 2022,Bán tải / Pickup,Mitsubishi,Nhập khẩu,4,5,Dầu,Xe mới,2022,650000000,Hà Nội
3489346,Xe Toyota Innova E 2.0 MT 2023,Crossover,Toyota,Lắp ráp trong nước,5,8,Xăng,Xe mới,2023,755000000,TP HCM
3490801,Xe Toyota Fortuner Legender 2.4L 4x2 AT 2022,SUV,Toyota,Lắp ráp trong nước,5,7,Dầu,Xe mới,2022,1159000000,Hà Nội
3490814,Xe Toyota Corolla Cross 1.8HV 2022,SUV,Toyota,Nhập khẩu,5,5,Hybrid,Xe mới,2022,955000000,Hà Nội
3490818,Xe Toyota Vios E CVT 2023,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe mới,2023,542000000,Hà Nội
3491696,Xe Toyota Yaris G 1.5 AT 2023,Hatchback,Toyota,Nhập khẩu,5,5,Xăng,Xe mới,2023,668000000,TP HCM
3496078,Xe Toyota Innova E 2.0 MT 2022,Crossover,Toyota,Lắp ráp trong nước,5,8,Xăng,Xe mới,2022,755000000,TP HCM
3496083,Xe Toyota Yaris G 1.5 AT 2023,Hatchback,Toyota,Nhập khẩu,5,5,Xăng,Xe mới,2023,684000000,TP HCM
3502739,Xe Mitsubishi Outlander Premium 2.0 CVT 2022,SUV,Mitsubishi,Lắp ráp trong nước,5,7,Xăng,Xe mới,2022,950000000,TP HCM
3503169,Xe Toyota Innova E 2.0 MT 2022,Crossover,Toyota,Lắp ráp trong nước,5,8,Xăng,Xe mới,2022,755000000,TP HCM
3503220,Xe Toyota Fortuner 2.4L 4x2 AT 2023,SUV,Toyota,Lắp ráp trong nước,5,7,Dầu,Xe mới,2023,1010000000,Bà Rịa Vũng Tàu
3503240,Xe Honda Accord 1.5 AT 2023,Sedan,Honda,Nhập khẩu,4,5,Xăng,Xe mới,2023,1319000000,Bình Dương
3503318,Xe Toyota Innova G 2.0 AT 2023,Crossover,Toyota,Lắp ráp trong nước,5,8,Xăng,Xe mới,2023,870000000,TP HCM
3503797,Xe Toyota Fortuner Legender 2.4L 4x2 AT 2022,SUV,Toyota,Lắp ráp trong nước,5,7,Dầu,Xe mới,2022,1248000000,TP HCM
3505042,Xe Toyota Yaris G 1.5 AT 2023,Hatchback,Toyota,Nhập khẩu,5,5,Xăng,Xe mới,2023,684000000,TP HCM
3505258,Xe Toyota Innova G 2.0 AT 2023,Crossover,Toyota,Lắp ráp trong nước,5,8,Xăng,Xe mới,2023,870000000,TP HCM
3505365,Xe Toyota Yaris G 1.5 AT 2023,Hatchback,Toyota,Nhập khẩu,5,5,Xăng,Xe mới,2023,684000000,TP HCM
3505373,Xe Toyota Fortuner 2.4G 4x2 MT 2023,SUV,Toyota,Lắp ráp trong nước,5,7,Dầu,Xe mới,2023,1026000000,TP HCM
3505381,Xe Toyota Fortuner 2.4G 4x2 AT 2023,SUV,Toyota,Lắp ráp trong nước,5,7,Dầu,Xe mới,2023,1118000000,TP HCM
